0
0.16327
0.14051
0.15295
0.11826
0.11397
0.063429
0.074547
0.1042
0.09786
0.14647
0.103
0.10371
0.090372
0.088161
0.082375
0.10977
0.11881
0.14771
0.1729
0.13216
0.13222
0.1604
0.13744
0.074035
0.089378
0.1481
0.12818
0.093964
0.089101
0.081533
0.1066
0.11616
0.089785
0.079554
0.064013
0.066469
0.051042
0.1224
0.092904
0.10677
0.074069
0.11544
0.098827
0.13435
0.072019
0.059282
0.096322
0.11688
0.086122
0.075695
0.080325
0.1056
0.094416
0.099535
0.13503
0.099907
0.082667
0.086953
0.083262
0.11013
0.11694
0.11522
0.089527
0.11715
0.069251
0.13223
0.044607
0.034675
0.068908
0.10125
0.0975
0.098629
0.082203
0.063725
0.074532
0.11598
0.089883
0.10341
0.087785
0.059015
0.11029
0.093738
0.13078
0.078694
0.11467
0.11158
0.11685
0.14006
0.090938
0.07103
0.071286
0.083332
0.11748
0.13921
0.10694
0.065707
0.10982
0.092528
0.10793
0.1074
