0.044823
-0.87166
-0.23433
0.24844
-0.19114
1.8532
-0.78275
-0.12965
0.4527
2.1936
1.4964
-0.62986
-0.85
-0.015906
-0.38394
0.50973
2.0383
0.51631
-1.0586
-0.75486
-0.18525
-0.031376
-0.75369
-0.84894
-0.85718
-0.2241
0.10775
0.28075
-0.45987
1.0572
-0.10993
0.070216
-1.0965
0.29011
-0.90234
-0.19702
0.77776
-0.95976
-0.17619
0.23169
-0.1855
-0.23922
-0.3792
-0.40736
-0.71347
0.39882
-0.39963
-0.79896
-0.028383
-1.0816
-0.30098
0.4998
1.0177
-0.51135
0.17002
1.5118
-0.025506
-0.84023
1.7511
-0.37354
0.76238
0.39735
-0.85572
0.14471
0.27463
-0.62927
2.2926
-0.37099
2.0244
-0.86914
-0.44504
1.9197
0.93062
-1.0526
-0.051142
-1.0154
0.75797
-0.14009
-0.44182
-0.52787
-0.86471
-0.50337
0.8685
-1.1549
0.50047
-0.25721
0.53967
-0.6229
-0.79839
-0.75565
0.54213
-0.82421
-0.36302
1.1293
-0.36019
-0.77615
0.80354
-0.60863
1.318
0.58851
1.3476
