0.15014,0.01499,1.0797
0.1361,0.0053045,0.97733
0.1321,0.0037742,0.95703
0.09028,0.0019169,0.89633
0.097084,0.0019046,0.95487
0.074115,0.0013421,0.99044
0.06651,0.00095771,1.0086
0.06824,0.0007353,0.91116
0.05974,0.00051439,0.99313
0.044709,0.00063177,1.0009
